ID,PID,WAVE_w1,SURVEY1_w1,S_GENDER_w1,S_AGE_w1,S_AREA1_w1,par_age_1_w1,par_age_2_w1,par_edu_1_w1,par_edu_2_w1,par_job_a1_w1,par_job_b1_w1,par_nat_1_w1,par_nat_2_w1,family_a01_w1,household_w1,income_01_w1,income_02_w1,income_03_w1,par_foreigner_01_w1,fa_korean_ab_a01_w1,fa_korean_ab_a02_w1,fa_korean_ab_a03_w1,fa_korean_ab_a04_w1,mo_korean_ab_b01_w1,mo_korean_ab_b02_w1,mo_korean_ab_b03_w1,mo_korean_ab_b04_w1,communication_a01_w1,communication_b01_w1,korean_ab_a01_w1,korean_ab_a02_w1,korean_ab_a03_w1,korean_ab_a04_w1,fore_language_a01_w1,fore_language_b01_w1,fore_language_b02_w1,fore_language_b03_w1,fa_language_ab_a01_w1,fa_language_ab_a02_w1,fa_language_ab_a03_w1,fa_language_ab_a04_w1,mo_language_ab_b01_w1,mo_language_ab_b02_w1,mo_language_ab_b03_w1,mo_language_ab_b04_w1,national_awar_01_w1,visit_par_country_01_w1,visit_par_country_02_w1,visit_par_country_03_w1,visit_ko_country_01_w1,inter_par_country_01_w1,s_accul_str_01_w1,s_accul_str_02_w1,s_accul_str_03_w1,s_accul_str_04_w1,s_accul_str_05_w1,s_accul_str_06_w1,s_accul_str_07_w1,s_accul_str_08_w1,s_accul_str_09_w1,s_accul_str_10_w1,s_national_iden_01_w1,s_national_iden_02_w1,s_national_iden_03_w1,s_national_iden_04_w1,biticul_acc_01_w1,biticul_acc_02_w1,biticul_acc_03_w1,biticul_acc_04_w1,biticul_acc_05_w1,biticul_acc_06_w1,biticul_acc_07_w1,biticul_acc_08_w1,biticul_acc_09_w1,biticul_acc_10_w1,health_01_w1,body_satis01_w1,body_satis02_w1,body_satis03_w1,body_satis04_w1,body_satis05_w1,body_satis06_w1,s_esteem_a01_w1,s_esteem_a02_w1,s_esteem_a03_w1,s_esteem_a04_w1,s_resil_01_w1,s_resil_02_w1,s_resil_03_w1,s_resil_04_w1,s_resil_05_w1,s_resil_06_w1,s_resil_07_w1,s_resil_08_w1,s_resil_09_w1,s_resil_10_w1,s_resil_11_w1,s_resil_12_w1,s_resil_13_w1,s_resil_14_w1,life_satis_01_w1,life_satis_02_w1,life_satis_03_w1,score_01_w1,score_02_w1,score_03_w1,score_04_w1,score_05_w1,satis_score_01_w1,achiev_01_w1,achiev_02_w1,achiev_03_w1,achiev_04_w1,achiev_05_w1,achiev_06_w1,achiev_07_w1,edu_plan_01_w1,consider_job_a01_w1,fa_support_01_w1,fa_support_02_w1,fa_support_03_w1,fa_support_04_w1,fa_support_05_w1,fa_support_06_w1,fa_support_07_w1,pr_father_01_w1,pr_mother_01_w1,diff_father_01_w1,diff_mother_01_w1,parenting_a01_w1,parenting_a02_w1,parenting_a03_w1,parenting_b01_w1,parenting_b02_w1,parenting_b03_w1,parenting_b04_w1,parenting_b05_w1,n_friends_01_w1,fr_sup_01_w1,fr_sup_02_w1,fr_sup_03_w1,fr_sup_04_w1,fr_sup_05_w1,fr_sup_06_w1,fr_sup_07_w1,fr_rela_a01_w1,fr_rela_a02_w1,fr_rela_a03_w1,fr_rela_a04_w1,fr_rela_a05_w1,bullying_01_w1,bullying_02_w1,bullying_03_w1,bullying_04_w1,bullying_05_w1,bullying_06_w1,diff_school_a01_w1,diff_school_a02_w1,diff_school_a03_w1,diff_study_01_w1,learning_a01_w1,learning_a02_w1,learning_a03_w1,learning_a04_w1,learning_a05_w1,te_sup_01_w1,te_sup_02_w1,te_sup_03_w1,te_sup_04_w1,te_sup_05_w1,te_sup_06_w1,te_rela_a01_w1,te_rela_a02_w1,te_rela_a03_w1,te_rela_a04_w1,te_rela_a05_w1,help_in_sc_01_w1,help_in_sc_02_1_w1,help_in_sc_02_2_w1,help_community_01_w1,help_community_02_1_w1,help_community_02_2_w1,community_01_w1,community_02_w1,community_03_w1,community_04_w1,community_05_w1,community_06_w1
0740,103253,1,1,1,9,4,39,48,2,1,9,7,5,1,1,4,80,2,1,2, , , , ,3,2,2,3,1,1,4,3,3,4,2, , , , , , , ,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,3,3,3,3,2,4,2,3,4,2,2,2,2,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,3,3,3,4,3,4,3,3,2,2,3,3,3,2,2,2,4,3,3,3,3,3,3,3,4,4,4, ,4,3,3,3,2,2,1,3,1,1,3,4,4,4,3,3,3,3,2,3,2,3,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,3,4,4,3,4,4,3,2,3,3,2,2, , ,2, , ,2,3,2,3,2,3
0741,103258,1,1,2,10,4,47,49,3,2,9,11,6,1,1,5,90,2,1,2, , , , ,3,2,3,3,2,1,4,3,3,4,1,5, , , , , , ,2,2,2,2,1,2, , ,2,4,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,2,2,3,2,3,3,3,1,3,3,3,3,3,1,3,4,3,3,3,3,3,3,2,4,1,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,4,3,3,4,3,3,4,4,4,3,4, ,10,3,4,4,1,1,2,2,1,2,4,4,4,4,4,4,4,3,3,3,1,3,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,3,4,3,2,3,3,3,3,3,3,2,2, , ,2, , ,2,3,2,3,3,2
0742,103262,1,1,1,10,4,37,48,2,2,9,7,6,1,1,4,200,1,2,2, , , , ,4,3,3,3,1,1,4,3,4,4,2, , , , , , , ,2,1,1,2,1,1,2,3,1,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,2,2,1,3,3,1,3,4,2,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,4,3,3,3,3,3,3,4,4,4,4, ,10,3,3,3,1,1,1,1,1,3,4,4,4,4,4,4,4,3,3,3,1,3,1,1,1,1,1,1,11, , ,7,3,2,2,3,3,2,4,3,3,3,3,3,2,3,3,2,2, , ,2, , ,3,3,2,3,3,3
0743,103269,1,1,1,10,4,48,46,3,5,2,4,6,1,1,8,150,1,2,2, , , , ,2,3,2,3,3,3,4,4,4,4,1,1, , , , , , ,1,1,1,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,2,3,4,3,2,4,2,3,4,1,2,2,2,2,3,2,3,3,2,3,2,3,2,2,3,3,2,3,3,4,4,3,3,3,3,2,3,5,5,5,5,5,1,3,4,4,2,4,4,4,4,2,3,3,2,2,2,3,3,3,3, ,10,1,2,2,3,2,3,3,1,30,3,4,3,5,3,5,5,3,3,3,2,3,1,2,1,2,1,1,11, , ,7,3,3,3,2,2,3,3,2,3,3,3,3,2,3,2,2,1,1, ,2, , ,3,2,2,3,2,3
0744,103274,1,1,1,10,4,37,49,2,2,11,5,3,1,1,5,300,1,3,2, , , , ,-9,-9,-9,-9,-9,1,4,4,4,4,1,1, , , , , , ,-9,-9,-9,-9,1,-9, , ,-9,-9,-9,-9,1,1,1,-9,-9,1,1,-9,4,3,3,3,4,-9,-9,4,3,-9,4,-9,-9,4,1,4,4,1,4,4,1,4,4,4,3,3,3,3,4,3,3,3,3,3,2,2,3,3,3,3,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,5,5, ,-9,3,3,3,1,1,1,1,1,2,5,5,5,5,5,5,5,3,3,3,1,3,1,1,1,1,1,1,11, , ,7,2,3,3,3,2,4,4,2,3,4,3,3,2,3,3,2,2, , ,1,6, ,3,3,2,2,2,2
0745,103278,1,1,1,10,4,39,42,4,2,2,7,5,1,1,5,100,1,3,2, , , , ,2,3,3,3,1,1,4,3,4,4,2, , , , , , , ,1,2,2,1,1,1,2,2,1,3,3,2,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,4,2,3,4,1,2,3,1,3,3,1,3,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,5,4,4,3,3,2,3,3,3,3,3,3,3,4,5,3,4,3,3,4,4,4,5,5, ,10,3,3,3,3,1,1,1,1,0,4,4,4,4,4,4,4,3,3,3,2,3,2,1,1,2,1,1,11, , ,7,3,4,3,2,2,3,3,3,2,3,3,3,2,3,3,2,2, , ,2, , ,3,4,2,3,3,3
0746,103284,1,1,1,10,4,41,42,3,3,11,7,6,1,1,6,1000,1,3,2, , , , ,3,3,4,4,2,2,4,3,3,4,1,5, , , , , , ,2,1,2,3,3,1,1,5,1,4,1,1,1,1,1,1,1,1,1,3,2,2,4,3,3,3,3,4,4,2,3,2,3,4,2,3,3,1,3,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,3,4,2,3,3,3,2,3,3,3,4,5,4,4,4,4,3,3,4,4,5, ,10,4,3,2,1,2,2,2,2,0,3,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,11, , ,7,3,2,3,3,2,4,4,4,4,4,4,3,3,3,3,2,2, , ,2, , ,3,3,3,3,3,3
0747,103289,1,1,2,10,4,41,48,2,1,11,6,5,1,1,4,50,1,1,2, , , , ,3,2,3,3,1,1,3,3,3,4,2, , , , , , , ,1,1,1,1,1,2, , ,1,3,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,2,3,3,2,2,2,2,3,3,2,3,3,1,3,3,1,3,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,1,3,4,3,3,3,4,4,3,4, ,2,3,3,3,2,1,2,2,1,6,3,3,3,3,3,3,3,4,3,3,1,3,1,1,1,1,1,1,11, , ,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2, , ,2, , ,3,4,2,3,3,2
0748,103294,1,1,1,10,4,42,50,2,2,12,12,3,1,1,5,200,2,2,2, , , , ,4,3,3,4,1,1,4,3,3,4,2, , , , , , , ,3,3,3,3,3,2, , ,2,3,1,1,1,1,1,1,1,1,1,1,4,3,3,1,3,1,1,3,3,1,4,1,1,1,1,3,3,2,2,3,1,2,3,2,3,3,3,2,3,3,2,2,2,3,3,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3, ,10,4,3,2,2,2,2,2,2,1,3,4,4,3,3,4,4,3,2,3,1,3,1,1,1,1,1,1,11, , ,1,3,3,2,2,1,4,3,3,3,3,3,3,2,3,3,2,2, , ,2, , ,3,3,2,3,3,3
0749,103300,1,1,1,10,4,44,48,3,2,8,9,5,1,1,6,80,2,1,2, , , , ,3,2,3,3,2,1,4,2,3,4,2, , , , , , , ,1,1,1,1,1,2, , ,2,4,2,1,1,1,1,2,2,1,1,3,3,1,3,3,2,2,1,3,4,2,3,2,2,3,2,2,3,2,3,3,1,2,3,1,3,3,2,2,3,2,3,3,2,1,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,3,3,3,3,3,3, ,10,3,3,2,3,2,2,2,1,5,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,1,1,1,11, , ,1,2,2,2,2,3,2,2,3,3,2,3,3,2,2,3,3,1,4, ,2, , ,2,3,2,2,3,2
0750,103304,1,1,1,10,4,45,48,4,1,2,7,5,1,1,4,194,2,2,2, , , , ,3,2,4,3,2,1,4,4,2,4,1,1,4, , , , , ,2,1,2,2,1,1,2,2,1,4,3,2,1,2,1,1,1,1,1,1,3,3,4,3,4,2,3,3,4,2,4,1,3,4,1,2,2,3,3,3,1,3,4,2,3,3,3,4,3,2,4,2,2,3,3,2,3,3,2,4,3,3,3,4,5,2,3,3,2,3,2,2,2,3,3,3,1,4,4,4,4,3,4,4,4,4, ,10,3,3,3,3,1,2,2,1,4,5,4,4,5,4,4,4,4,3,3,1,3,1,1,1,1,1,1,7, , ,5,3,2,2,3,2,4,4,3,2,3,2,4,3,3,3,3,1,4, ,2, , ,2,4,2,2,3,3
0751,103309,1,1,2,9,4,46,48,3,2,2,8,6,1,1,7,190,1,2,2, , , , ,4,3,3,4,1,1,4,3,3,4,1,1,5, , , , , ,2,1,2,3,1,2, , ,1,3,2,1,1,1,1,1,1,1,1,3,2,2,1,1,3,2,3,2,3,3,2,2,3,2,2,1,2,1,3,4,1,3,3,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1,2,3,2,3,4,2,4,3,3,2,3,3,3,2,3,3,3,4,4,3,2,2,2,2,2,2,3,5, ,10,3,3,2,1,1,1,1,1,10,3,3,3,3,3,3,3,3,2,3,2,3,1,1,1,1,1,1,11, , ,7,3,2,2,2,2,3,3,3,3,3,3,2,2,2,3,2,2, , ,2, , ,3,3,1,3,3,3
0752,103315,1,1,1,11,4,44,49,2,1,2,8,6,1,1,5,100,1,1,2, , , , ,2,2,3,2,1,1,3,2,3,3,2, , , , , , , ,1,1,1,1,1,1,2,2,1,4,3,3,3,3,1,2,3,2,1,3,1,2,2,2,3,1,1,3,3,3,3,3,3,3,3,2,1,2,2,1,2,2,2,1,2,3,1,1,2,2,2,3,3,1,2,2,1,3,3,1,3,2,2,1,4,2,1,3,2,1,2,1,2,2,2,3,3,2,3,3,3,2,2,3,2,3, ,10,2,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,1,2,1,4,6,3,1,3,2,3,4,3,3,2,3,3,2,3,3,3,3,2,2, , ,2, , ,2,4,2,3,3,2
0752,103316,1,1,2,10,4,44,49,2,1,2,8,6,1,1,5,100,1,1,2, , , , ,2,2,3,3,1,1,3,3,3,3,2, , , , , , , ,2,1,1,2,3,1,1,1,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,3,2,3,3,2,3,3,2,2,3,2,3,3,1,2,3,2,3,2,3,3,3,3,3,4,3,3,3,2,2,2,3,2,2,2,4,3,4,5,4,2,3,3,2,3,2,3,3,4,2,3,2,2,3,2,3,3,4,4, ,10,3,2,2,2,2,3,2,2,10,4,4,4,4,4,4,4,4,2,3,1,3,1,1,1,1,1,1,11, , ,4,4,4,3,4,2,3,4,3,3,3,3,3,3,2,3,2,2, , ,2, , ,1,1,1,2,2,2
0753,103321,1,1,1,11,4,31,40,1,1,8,8,5,1,1,6,300,1,2,2, , , , ,4,3,3,3,1,1,4,4,4,4,1,1,2, , , , , ,2,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,3,2,3,3,4,3,3,3,3,2,3,2,3,2,2,2,3,2,2,3,1,4,3,2,3,3,4,2,3,3,4,3,2,1,2,3,3,3,4,3,3,3,3,4,5,4,4,1,2,3,4,2,3,3,3,4,3,3,3,2,3,3,3,2,4,4, ,10,3,3,3,2,3,2,3,2,10,3,3,3,4,3,3,4,4,1,3,2,3,1,1,1,1,1,1,11, , ,7,3,3,4,2,2,4,4,2,2,2,2,4,2,3,4,3,2, , ,2, , ,2,2,2,2,3,2
0754,103327,1,1,2,10,4,42,50,2,2,11,6,3,1,1,3,70,1,3,2, , , , ,4,4,4,4,1,1,4,4,4,4,1,1, , , , , , ,2,1,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,2,3,3,4,2,4,1,2,3,1,3,3,2,3,3,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,4,2,3,3,3,3,4,4,3,4,2,4,3,3,4,3,4,4,4,4, ,10,3,4,4,2,2,2,2,1,6,5,5,5,5,5,5,5,4,3,4,2,3,1,1,1,1,1,1,11, , ,7,3,3,3,4,2,5,5,5,5,5,5,4,4,4,4,4,2, , ,2, , ,4,4,1,4,4,4
0755,103330,1,1,2,10,4,39,39,4,4,11,6,6,1,1,4,200,1,3,2, , , , ,4,3,3,3,2,2,4,4,4,4,1,5, , , , , , ,2,2,2,3,1,1,2,7,1,4,4,1,1,1,1,1,1,1,1,1,4,4,3,3,3,4,4,4,4,3,3,3,3,3,1,3,3,2,3,3,2,4,4,3,3,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,1,4,3,4,3,4,4,4,4,2,4,4,4,4,4,4,4,5,5, ,10,4,4,4,1,1,1,1,1,6,5,5,5,5,5,5,5,4,4,3,1,4,1,1,1,1,1,1,11, , ,7,4,4,3,4,1,5,5,5,5,5,5,4,4,4,4,4,2, , ,2, , ,1,1,1,1,1,1
0756,103336,1,1,1,10,4,47,48,2,2,11,6,6,1,1,7,150,1,3,2, , , , ,3,3,3,3,1,1,2,2,2,2,2, , , , , , , ,1,1,1,1,1,1,2,3,2,3,1,2,2,2,2,1,1,1,1,3,4,2,3,3,4,3,3,4,4,1,3,1,1,4,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,3,4,4,4,3,2,3,2,2,3,2,2,3,2,2,3,2,3,1,3,4,3,4,4,4,4,5,5, ,10,4,2,1,2,3,2,2,1,2,4,4,4,4,3,3,4,3,3,3,2,3,1,1,1,1,1,1,11, , ,7,3,2,3,3,2,5,5,5,3,4,5,4,3,4,4,4,2, , ,2, , ,3,4,2,3,3,4
0757,103341,1,1,1,10,4,36,44,2,2,8,8,2,1,1,4,300,1,3,2, , , , ,3,3,3,3,1,1,4,4,4,4,2, , , , , , , ,1,1,1,1,1,2, , ,1,4,4,1,1,1,1,1,1,1,1,4,2,3,4,3,1,1,3,4,4,2,4,2,3,3,1,3,3,1,3,4,1,4,4,3,3,4,4,4,3,4,4,2,4,4,4,3,3,4,4,4,4,4,4,3,4,3,5,2,2,4,3,4,2,4,4,4,1,3,3,3,4,4,4,4,5,5, ,10,4,4,4,1,4,1,1,1,75,5,4,4,5,5,5,5,4,2,4,1,3,1,1,1,1,1,1,11, , ,7,4,3,3,4,1,4,5,4,5,5,4,4,3,3,4,4,2, , ,2, , ,3,4,1,4,3,3
0758,103348,1,1,1,10,4,52,50,3,2,11,2,6,1,1,7,200,1,3,2, , , , ,3,3,3,3,2,2,4,4,4,4,2, , , , , , , ,2,2,2,2,1,1,1,3,1,3,2,1,1,1,1,1,1,1,1,3,3,2,2,3,3,2,3,3,3,2,3,2,3,3,2,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4, ,10,3,3,3,2,2,2,2,2,3,4,4,4,5,4,4,4,3,3,3,2,3,1,1,1,1,1,1,11, , ,7,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3, ,2, , ,2,2,2,3,3,3
0759,103352,1,1,1,10,4,41,50,2,1,1,7,3,1,1,3,200,1,3,2, , , , ,4,4,4,4,1,1,2,2,2,3,2, , , , , , , ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,3,1,1,2,4,4,1,3,1,1,3,1,2,3,1,2,4,1,3,4,1,4,4,4,2,3,2,4,1,2,2,2,2,3,3,4,4,4,4,3,1,4,2,3,2,2,3,2,3,2,2,2,4,1,4,4,3,3,3,4,3,5,5, ,10,4,3,3,1,2,2,1,1,5,5,3,3,3,3,5,3,4,3,3,1,3,1,1,1,1,1,1,11, , ,3,4,1,2,3,2,3,3,3,2,3,3,3,2,3,3,4,2, , ,1,1,7,4,1,1,4,4,3
0760,103355,1,1,1,10,4,34,48,2,3,12,8,3,1,1,6,300,1,3,2, , , , ,4,4,4,4,1,1,4,4,4,4,2, , , , , , , ,2,2,2,2,1,1,2,2,1,5,1,1,1,1,1,1,1,1,1,1,3,3,3,2,4,3,4,3,3,3,3,3,3,3,1,2,3,1,4,4,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,5,5,3,4,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4, ,5,4,3,3,2,3,2,2,1,15,4,4,4,4,4,4,4,3,3,3,3,3,2,1,1,2,1,1,4,5, ,2,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,2, , ,2, , ,3,2,1,3,3,3
0761,103362,1,1,2,10,4,34,44,2,2,2,7,3,1,1,7,150,1,3,2, , , , ,4,4,4,4,1,1,4,4,4,4,2, , , , , , , ,1,1,1,1,1,1,2,3,1,5,3,3,1,2,3,1,1,1,1,1,2,2,2,2,4,1,4,4,2,3,1,2,4,2,2,3,3,1,2,3,1,4,4,3,3,3,3,3,2,2,3,1,3,1,3,3,2,3,4,3,2,2,5,4,4,1,1,3,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,5,5, ,2,3,2,4,1,2,2,2,3,12,5,5,5,5,5,5,5,4,2,1,2,2,1,1,1,1,1,1,11, , ,5,3,3,2,4,3,5,5,5,5,5,5,4,4,4,4,4,2, , ,2, , ,3,3,2,3,3,3
0762,103371,1,1,2,10,4,42,48,2,1,11,6,5,1,1,8,100,1,2,2, , , , ,3,3,3,3,1,1,4,4,4,4,2, , , , , , , ,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,2,3,2,2,4,3,2,3,2,3,3,2,3,4,2,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,2,3,3,3,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,3,1,3,2,2,3,3,3,3,3,3, ,10,3,3,2,2,2,2,2,1,5,4,5,5,5,3,4,5,4,4,4,2,3,1,1,1,1,1,1,11, , ,7,3,4,2,3,2,5,5,5,3,5,5,4,4,4,4,4,2, , ,2, , ,3,4,1,4,4,2
0763,103378,1,1,1,10,4,36,50,1,2,11,2,3,1,1,5,250,1,3,2, , , , ,4,3,4,4,3,1,4,4,4,4,1,2, , , , , , ,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,3,1,3,1,3,1,3,3,3,2,3,2,2,3,1,3,3,1,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,2,5,3,4,1,3,4,4,3,2,3,3,4,1,2,3,2,3,2,2,2,3,3, ,10,4,4,4,1,1,1,1,1,50,4,5,3,3,3,5,5,4,3,4,1,4,1,1,1,1,1,1,11, , ,7,3,2,3,3,1,3,3,3,3,4,3,4,3,4,3,3,2, , ,2, , ,4,4,1,4,4,4
0764,103381,1,1,2,10,4,29,44,3,2,11,8,4,1,1,5,200,1,4,2, , , , ,3,3,3,3,1,1,4,4,4,4,1,1,3, , , , , ,3,2,2,2,1,1,2,3,2,5,2,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3,2,3,3,3,3,3,1,3,3,4,4,3,3,3,3,4,4,4,4,2,4,3,3,2,3,4,4,4,5,5,5,5,5,1,3,3,3,3,4,3,3,4,2,3,3,3,3,3,3,3,5,5, ,10,4,4,3,2,2,2,2,1,60,5,5,5,5,5,5,5,4,1,3,1,4,1,1,1,1,1,1,11, , ,7,4,3,4,4,2,4,4,4,4,4,5,4,4,4,4,4,1,2,6,1,1, ,4,4,2,4,4,4
0765,103387,1,1,2,10,4,55,51,2,1,1,1,2,1,1,4,200,1,2,2, , , , ,4,4,4,4,1,1,4,4,4,4,1,1,2, , , , , ,2,2,2,2,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,3,3,2,1,4,4,3,2,4,4,2,4,2,3,3,3,2,3,1,3,4,2,3,4,3,3,3,4,4,3,3,4,2,3,3,4,3,2,4,3,4,4,3,5,4,2,2,2,2,1,3,2,2,2,4,3,4,4,4,3,3,4,3,4,4,5,5, ,1,4,3,3,3,1,1,2,1,2,2,3,2,4,3,2,2,2,3,3,1,2,3,3,1,1,3,3,11, , ,7,3,2,2,3,2,4,4,3,3,4,5,3,2,3,3,3,2, , ,1,7, ,3,3,1,4,4,4
0766,103391,1,1,2,9,4,33,43,2,2,12,12,3,1,1,4,150,2,3,2, , , , ,4,3,4,3,1,1,4,3,3,4,1,2, , , , , , ,4,3,4,3,1,1,2,1,1,3,2,2,2,1,1,1,1,1,1,3,1,2,1,1,3,2,3,2,1,2,2,3,2,2,3,2,2,4,2,3,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,3,3,2,3,3,2,3,2,4,1,3,2,2,2,2,2,1,3,4, ,10,3,3,2,3,3,3,3,3,20,3,4,3,3,3,3,3,3,2,3,1,2,1,1,1,1,1,1,11, , ,7,3,2,2,2,2,3,3,3,2,2,2,3,3,2,2,3,2, , ,2, , ,2,2,2,2,2,3
0767,103394,1,1,1,10,4,36,42,1,2,3,7,3,1,1,4,290,1,3,2, , , , ,4,4,4,4,1,1,4,4,4,4,2, , , , , , , ,1,1,1,1,1,1,2,3,2,3,1,2,2,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,4,4, ,10,3,3,3,1,2,2,2,1,4,3,3,2,3,2,3,3,3,3,4,2,3,1,1,1,1,1,1,11, , ,7,3,2,2,3,3,4,4,4,4,3,3,3,2,3,3,3,2, , ,2, , ,3,3,3,3,3,3
0768,103398,1,1,2,10,4,36,39,2,3,8,11,2,1,1,4,120,2,1,2, , , , ,4,4,4,4,1,1,3,3,3,3,2, , , , , , , ,1,1,1,1,2,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,3,2,4,2,3,3,4,2,4,1,2,3,2,3,3,1,3,4,1,3,4,3,4,3,3,4,3,4,4,2,4,3,4,3,3,2,3,3,3,3,4,3,4,5,5,1,4,4,3,3,3,4,3,4,5,3,4,4,3,4,4,4,3,4, ,10,4,4,4,1,1,1,1,1,4,5,5,5,5,4,5,5,4,4,4,1,4,1,1,1,1,1,1,11, , ,7,4,4,3,4,1,4,5,5,5,4,4,4,4,4,4,4,2, , ,2, , ,3,3,1,2,2,3
0769,103402,1,1,2,10,4,38,44,2,4,2,12,3,1,1,3,200,1,3,2, , , , ,4,3,4,4,2,1,4,4,4,4,1,1, , , , , , ,2,2,2,2,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,4,3,3,4,4,4,3,4,4,4,3,4,3,3,4,1,3,3,1,3,3,1,3,4,3,4,3,3,3,3,2,3,2,3,2,3,3,3,3,4,3,3,3,4,5,5,3,4,2,3,4,3,3,3,4,3,4,5,3,3,3,3,3,4,3,5,5, ,1,4,4,4,2,1,2,2,1,10,5,5,5,5,5,5,5,4,3,3,1,3,1,1,1,1,1,1,11, , ,7,3,3,3,4,1,4,4,5,5,5,5,4,4,4,4,4,2, , ,2, , ,3,4,1,4,4,4
0770,103406,1,1,2,10,4,48,52,4,3,2,8,6,1,1,4,300,1,3,2, , , , ,3,3,4,4,3,1,4,4,4,4,1,1, , , , , , ,3,1,1,4,3,1,1,6,1,3,1,1,1,1,1,1,1,1,1,2,3,4,3,3,4,3,4,4,4,1,4,1,3,4,2,2,3,1,3,4,1,4,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,2,2,3,3,3,4,3,3,2,3,2,4,4,4,4,4,4,3,3,4,5,5, ,10,4,4,4,1,1,1,1,1,9,5,5,5,4,4,5,5,4,3,4,2,3,1,1,1,1,1,1,11, , ,7,3,2,3,3,2,4,5,5,4,4,4,3,3,4,3,3,2, , ,2, , ,3,3,1,3,3,3
